ID,Prix,Quantite,Remise,CA_Brut,CA_Net,TVA
9167,167.66,8,5.0,1341.28,1274.22,254.84
9168,24.6,8,5.0,196.8,186.96,37.39
9169,166.77,3,25.0,500.31,375.23,75.05
9170,455.62,12,15.0,5467.44,4647.32,929.46
9171,295.1,7,10.0,2065.7,1859.13,371.83
9172,397.54,4,5.0,1590.16,1510.65,302.13
9173,110.17,19,20.0,2093.23,1674.58,334.92
9174,126.64,20,10.0,2532.8,2279.52,455.9
9175,36.29,18,25.0,653.22,489.92,97.98
9176,231.57,2,20.0,463.14,370.51,74.1
9177,144.28,15,10.0,2164.2,1947.78,389.56
9178,281.65,11,15.0,3098.15,2633.43,526.69
9179,487.62,4,20.0,1950.48,1560.38,312.08
9180,162.77,3,15.0,488.31,415.06,83.01
9181,407.21,12,20.0,4886.52,3909.22,781.84
9182,391.87,18,5.0,7053.66,6700.98,1340.2
9183,51.45,20,20.0,1029.0,823.2,164.64
9184,112.9,17,10.0,1919.3,1727.37,345.47
9185,84.39,1,15.0,84.39,71.73,14.35
9186,204.01,9,20.0,1836.09,1468.87,293.77
9187,280.81,4,15.0,1123.24,954.75,190.95
9188,36.24,16,20.0,579.84,463.87,92.77
9189,14.09,9,15.0,126.81,107.79,21.56
9190,329.5,8,15.0,2636.0,2240.6,448.12
9191,92.36,10,0.0,923.6,923.6,184.72
9192,15.8,15,20.0,237.0,189.6,37.92
9193,93.83,1,15.0,93.83,79.76,15.95
9194,7.95,19,25.0,151.05,113.29,22.66
9195,403.32,11,20.0,4436.52,3549.22,709.84
9196,382.08,6,5.0,2292.48,2177.86,435.57
9197,454.55,4,0.0,1818.2,1818.2,363.64
9198,207.68,4,5.0,830.72,789.18,157.84
9199,55.76,10,15.0,557.6,473.96,94.79
9200,310.89,18,10.0,5596.02,5036.42,1007.28
9201,276.1,19,5.0,5245.9,4983.61,996.72
9202,308.76,18,10.0,5557.68,5001.91,1000.38
9203,289.68,19,20.0,5503.92,4403.14,880.63
9204,34.61,7,25.0,242.27,181.7,36.34
9205,456.25,10,0.0,4562.5,4562.5,912.5
9206,489.16,20,20.0,9783.2,7826.56,1565.31
9207,151.04,3,0.0,453.12,453.12,90.62
9208,54.6,15,0.0,819.0,819.0,163.8
9209,372.09,5,20.0,1860.45,1488.36,297.67
9210,407.11,10,25.0,4071.1,3053.33,610.67
9211,226.4,17,20.0,3848.8,3079.04,615.81
9212,450.56,11,20.0,4956.16,3964.93,792.99
9213,68.72,16,0.0,1099.52,1099.52,219.9
9214,148.21,4,15.0,592.84,503.91,100.78
9215,475.06,19,25.0,9026.14,6769.6,1353.92
9216,463.51,17,25.0,7879.67,5909.75,1181.95
9217,10.76,1,20.0,10.76,8.61,1.72
9218,267.58,11,15.0,2943.38,2501.87,500.37
9219,37.57,1,10.0,37.57,33.81,6.76
9220,57.36,18,15.0,1032.48,877.61,175.52
9221,365.71,11,15.0,4022.81,3419.39,683.88
9222,17.76,8,5.0,142.08,134.98,27.0
9223,20.47,8,5.0,163.76,155.57,31.11
9224,406.58,16,10.0,6505.28,5854.75,1170.95
9225,378.7,3,10.0,1136.1,1022.49,204.5
9226,24.65,13,5.0,320.45,304.43,60.89
9227,94.87,13,5.0,1233.31,1171.64,234.33
9228,97.5,8,20.0,780.0,624.0,124.8
9229,219.32,20,25.0,4386.4,3289.8,657.96
9230,432.41,10,0.0,4324.1,4324.1,864.82
9231,284.38,3,25.0,853.14,639.86,127.97
9232,17.18,16,0.0,274.88,274.88,54.98
9233,16.14,8,15.0,129.12,109.75,21.95
9234,408.93,8,25.0,3271.44,2453.58,490.72
9235,455.84,3,0.0,1367.52,1367.52,273.5
9236,269.14,11,20.0,2960.54,2368.43,473.69
9237,466.71,3,15.0,1400.13,1190.11,238.02
9238,360.35,1,10.0,360.35,324.32,64.86
9239,297.74,18,10.0,5359.32,4823.39,964.68
9240,416.62,2,10.0,833.24,749.92,149.98
9241,431.23,20,5.0,8624.6,8193.37,1638.67
9242,340.6,4,25.0,1362.4,1021.8,204.36
9243,499.37,1,15.0,499.37,424.46,84.89
9244,352.04,15,15.0,5280.6,4488.51,897.7
9245,459.57,11,25.0,5055.27,3791.45,758.29
9246,245.87,15,15.0,3688.05,3134.84,626.97
9247,60.0,19,5.0,1140.0,1083.0,216.6
9248,284.19,18,0.0,5115.42,5115.42,1023.08
9249,404.76,11,0.0,4452.36,4452.36,890.47
9250,379.94,17,20.0,6458.98,5167.18,1033.44
9251,66.13,18,20.0,1190.34,952.27,190.45
9252,397.68,9,5.0,3579.12,3400.16,680.03
9253,498.17,18,0.0,8967.06,8967.06,1793.41
9254,114.98,7,25.0,804.86,603.64,120.73
9255,82.39,4,15.0,329.56,280.13,56.03
9256,101.28,14,5.0,1417.92,1347.02,269.4
9257,314.43,10,15.0,3144.3,2672.66,534.53
9258,119.91,9,15.0,1079.19,917.31,183.46
9259,374.65,6,25.0,2247.9,1685.92,337.18
9260,132.29,19,15.0,2513.51,2136.48,427.3
9261,470.14,5,15.0,2350.7,1998.09,399.62
9262,493.07,2,10.0,986.14,887.53,177.51
9263,209.19,7,5.0,1464.33,1391.11,278.22
9264,304.03,10,5.0,3040.3,2888.28,577.66
9265,314.82,17,0.0,5351.94,5351.94,1070.39
9266,435.05,15,15.0,6525.75,5546.89,1109.38
9267,266.26,2,25.0,532.52,399.39,79.88
9268,223.65,4,5.0,894.6,849.87,169.97
9269,469.61,6,25.0,2817.66,2113.24,422.65
9270,80.03,10,10.0,800.3,720.27,144.05
9271,492.28,19,20.0,9353.32,7482.66,1496.53
9272,377.37,20,25.0,7547.4,5660.55,1132.11
9273,369.75,18,25.0,6655.5,4991.62,998.33
9274,190.78,1,20.0,190.78,152.62,30.52
9275,68.12,8,20.0,544.96,435.97,87.19
9276,388.41,11,25.0,4272.51,3204.38,640.88
9277,404.32,6,25.0,2425.92,1819.44,363.89
9278,110.86,13,25.0,1441.18,1080.88,216.18
9279,142.55,3,15.0,427.65,363.5,72.7
9280,317.93,12,20.0,3815.16,3052.13,610.43
9281,74.98,11,20.0,824.78,659.82,131.96
9282,13.96,14,5.0,195.44,185.67,37.13
9283,143.03,10,0.0,1430.3,1430.3,286.06
9284,327.83,9,20.0,2950.47,2360.38,472.08
9285,123.48,9,15.0,1111.32,944.62,188.92
9286,307.73,13,25.0,4000.49,3000.37,600.07
9287,411.63,20,25.0,8232.6,6174.45,1234.89
9288,289.8,14,20.0,4057.2,3245.76,649.15
9289,62.84,2,20.0,125.68,100.54,20.11
9290,441.94,19,10.0,8396.86,7557.17,1511.43
9291,31.96,16,15.0,511.36,434.66,86.93
9292,218.57,3,25.0,655.71,491.78,98.36
9293,396.31,15,20.0,5944.65,4755.72,951.14
9294,189.31,17,10.0,3218.27,2896.44,579.29
9295,363.52,7,5.0,2544.64,2417.41,483.48
9296,484.22,2,0.0,968.44,968.44,193.69
9297,395.33,18,0.0,7115.94,7115.94,1423.19
9298,44.62,6,5.0,267.72,254.33,50.87
9299,394.5,7,5.0,2761.5,2623.42,524.68
9300,381.7,18,20.0,6870.6,5496.48,1099.3
9301,383.75,5,15.0,1918.75,1630.94,326.19
9302,417.03,1,15.0,417.03,354.48,70.9
9303,475.27,16,20.0,7604.32,6083.46,1216.69
9304,268.11,20,20.0,5362.2,4289.76,857.95
9305,91.18,18,0.0,1641.24,1641.24,328.25
9306,493.77,15,10.0,7406.55,6665.89,1333.18
9307,234.2,4,20.0,936.8,749.44,149.89
9308,130.82,14,0.0,1831.48,1831.48,366.3
9309,264.52,7,25.0,1851.64,1388.73,277.75
9310,234.24,8,10.0,1873.92,1686.53,337.31
9311,142.22,12,15.0,1706.64,1450.64,290.13
9312,306.86,17,20.0,5216.62,4173.3,834.66
9313,151.65,2,20.0,303.3,242.64,48.53
9314,315.98,12,10.0,3791.76,3412.58,682.52
9315,364.78,10,0.0,3647.8,3647.8,729.56
9316,284.47,3,10.0,853.41,768.07,153.61
9317,427.43,6,25.0,2564.58,1923.43,384.69
9318,95.07,5,20.0,475.35,380.28,76.06
9319,372.9,9,5.0,3356.1,3188.29,637.66
9320,147.69,4,15.0,590.76,502.15,100.43
9321,222.12,8,0.0,1776.96,1776.96,355.39
9322,424.51,17,15.0,7216.67,6134.17,1226.83
9323,400.25,7,0.0,2801.75,2801.75,560.35
9324,117.63,1,0.0,117.63,117.63,23.53
9325,363.16,18,20.0,6536.88,5229.5,1045.9
9326,455.67,6,5.0,2734.02,2597.32,519.46
9327,441.93,20,0.0,8838.6,8838.6,1767.72
9328,116.62,12,15.0,1399.44,1189.52,237.9
9329,114.47,20,25.0,2289.4,1717.05,343.41
9330,241.57,5,20.0,1207.85,966.28,193.26
9331,53.23,18,15.0,958.14,814.42,162.88
9332,223.78,12,15.0,2685.36,2282.56,456.51
9333,454.99,15,15.0,6824.85,5801.12,1160.22
9334,115.11,15,10.0,1726.65,1553.99,310.8
9335,402.93,2,25.0,805.86,604.39,120.88
9336,18.49,17,25.0,314.33,235.75,47.15
9337,49.38,10,20.0,493.8,395.04,79.01
9338,24.3,7,0.0,170.1,170.1,34.02
9339,25.32,1,15.0,25.32,21.52,4.3
9340,21.22,12,20.0,254.64,203.71,40.74
9341,307.79,4,15.0,1231.16,1046.49,209.3
9342,144.75,9,15.0,1302.75,1107.34,221.47
9343,269.79,15,15.0,4046.85,3439.82,687.96
9344,472.71,14,10.0,6617.94,5956.15,1191.23
9345,17.32,12,5.0,207.84,197.45,39.49
9346,390.36,3,10.0,1171.08,1053.97,210.79
9347,83.9,17,15.0,1426.3,1212.36,242.47
9348,355.82,9,5.0,3202.38,3042.26,608.45
9349,238.76,13,10.0,3103.88,2793.49,558.7
9350,255.42,3,20.0,766.26,613.01,122.6
9351,139.71,12,10.0,1676.52,1508.87,301.77
9352,425.15,1,5.0,425.15,403.89,80.78
9353,372.91,18,5.0,6712.38,6376.76,1275.35
9354,225.67,17,5.0,3836.39,3644.57,728.91
9355,224.08,19,20.0,4257.52,3406.02,681.2
9356,448.76,4,10.0,1795.04,1615.54,323.11
9357,130.39,16,15.0,2086.24,1773.3,354.66
9358,381.82,15,25.0,5727.3,4295.48,859.1
9359,374.96,10,25.0,3749.6,2812.2,562.44
9360,332.23,10,25.0,3322.3,2491.73,498.35
9361,229.82,19,10.0,4366.58,3929.92,785.98
9362,132.72,7,10.0,929.04,836.14,167.23
9363,95.58,6,5.0,573.48,544.81,108.96
9364,33.18,8,10.0,265.44,238.9,47.78
9365,59.58,9,10.0,536.22,482.6,96.52
9366,147.39,4,0.0,589.56,589.56,117.91
9367,235.85,10,25.0,2358.5,1768.88,353.78
9368,106.77,13,10.0,1388.01,1249.21,249.84
9369,73.37,12,25.0,880.44,660.33,132.07
9370,18.88,11,25.0,207.68,155.76,31.15
9371,21.23,8,5.0,169.84,161.35,32.27
9372,432.88,14,10.0,6060.32,5454.29,1090.86
9373,182.39,18,5.0,3283.02,3118.87,623.77
9374,461.03,5,25.0,2305.15,1728.86,345.77
9375,274.73,7,5.0,1923.11,1826.95,365.39
9376,494.53,15,5.0,7417.95,7047.05,1409.41
9377,303.73,1,25.0,303.73,227.8,45.56
9378,370.3,7,0.0,2592.1,2592.1,518.42
9379,361.38,7,10.0,2529.66,2276.69,455.34
9380,100.2,11,0.0,1102.2,1102.2,220.44
9381,17.4,6,25.0,104.4,78.3,15.66
9382,316.04,17,5.0,5372.68,5104.05,1020.81
9383,441.14,18,0.0,7940.52,7940.52,1588.1
9384,340.91,18,5.0,6136.38,5829.56,1165.91
9385,459.26,17,15.0,7807.42,6636.31,1327.26
9386,466.75,6,5.0,2800.5,2660.47,532.1
9387,372.59,15,25.0,5588.85,4191.64,838.33
9388,66.52,6,15.0,399.12,339.25,67.85
9389,248.18,11,5.0,2729.98,2593.48,518.7
9390,331.39,11,25.0,3645.29,2733.97,546.79
9391,362.53,2,10.0,725.06,652.55,130.51
9392,343.16,6,0.0,2058.96,2058.96,411.79
9393,278.3,5,5.0,1391.5,1321.92,264.38
9394,411.16,18,10.0,7400.88,6660.79,1332.16
9395,446.63,12,20.0,5359.56,4287.65,857.53
9396,186.96,13,5.0,2430.48,2308.96,461.79
9397,473.95,12,25.0,5687.4,4265.55,853.11
9398,269.78,9,25.0,2428.02,1821.01,364.2
9399,245.63,2,5.0,491.26,466.7,93.34
9400,30.34,15,0.0,455.1,455.1,91.02
9401,94.88,2,5.0,189.76,180.27,36.05
9402,389.43,11,0.0,4283.73,4283.73,856.75
9403,129.08,4,10.0,516.32,464.69,92.94
9404,488.15,12,5.0,5857.8,5564.91,1112.98
9405,476.47,16,5.0,7623.52,7242.34,1448.47
9406,382.94,4,25.0,1531.76,1148.82,229.76
9407,384.58,19,20.0,7307.02,5845.62,1169.12
9408,6.42,6,5.0,38.52,36.59,7.32
9409,394.45,8,5.0,3155.6,2997.82,599.56
9410,135.84,8,0.0,1086.72,1086.72,217.34
9411,422.22,17,20.0,7177.74,5742.19,1148.44
9412,343.1,2,25.0,686.2,514.65,102.93
9413,116.96,1,15.0,116.96,99.42,19.88
9414,205.32,7,5.0,1437.24,1365.38,273.08
9415,176.24,4,0.0,704.96,704.96,140.99
9416,311.84,5,25.0,1559.2,1169.4,233.88
9417,263.82,18,15.0,4748.76,4036.45,807.29
9418,215.32,8,25.0,1722.56,1291.92,258.38
9419,371.63,13,20.0,4831.19,3864.95,772.99
9420,347.02,10,25.0,3470.2,2602.65,520.53
9421,217.82,9,5.0,1960.38,1862.36,372.47
9422,42.31,5,20.0,211.55,169.24,33.85
9423,263.12,3,15.0,789.36,670.96,134.19
9424,15.42,12,10.0,185.04,166.54,33.31
9425,151.18,15,0.0,2267.7,2267.7,453.54
9426,396.65,18,5.0,7139.7,6782.71,1356.54
9427,68.97,17,10.0,1172.49,1055.24,211.05
9428,244.74,13,25.0,3181.62,2386.22,477.24
9429,436.77,9,5.0,3930.93,3734.38,746.88
9430,14.76,8,0.0,118.08,118.08,23.62
9431,235.15,16,20.0,3762.4,3009.92,601.98
9432,65.75,3,15.0,197.25,167.66,33.53
9433,327.57,18,10.0,5896.26,5306.63,1061.33
9434,75.59,9,5.0,680.31,646.29,129.26
9435,499.65,1,25.0,499.65,374.74,74.95
9436,7.13,20,0.0,142.6,142.6,28.52
9437,21.84,9,5.0,196.56,186.73,37.35
9438,433.39,20,10.0,8667.8,7801.02,1560.2
9439,234.78,6,5.0,1408.68,1338.25,267.65
9440,83.47,17,5.0,1418.99,1348.04,269.61
9441,192.75,11,20.0,2120.25,1696.2,339.24
9442,234.48,9,0.0,2110.32,2110.32,422.06
9443,14.14,2,20.0,28.28,22.62,4.52
9444,198.55,2,15.0,397.1,337.54,67.51
9445,220.27,5,0.0,1101.35,1101.35,220.27
9446,126.85,7,10.0,887.95,799.15,159.83
9447,357.5,13,10.0,4647.5,4182.75,836.55
9448,297.22,5,15.0,1486.1,1263.19,252.64
9449,161.42,9,10.0,1452.78,1307.5,261.5
9450,343.82,2,20.0,687.64,550.11,110.02
9451,124.92,8,0.0,999.36,999.36,199.87
9452,37.4,5,20.0,187.0,149.6,29.92
9453,124.16,3,20.0,372.48,297.98,59.6
9454,426.04,20,0.0,8520.8,8520.8,1704.16
9455,40.16,9,20.0,361.44,289.15,57.83
9456,368.57,3,10.0,1105.71,995.14,199.03
9457,35.17,4,25.0,140.68,105.51,21.1
9458,439.72,5,20.0,2198.6,1758.88,351.78
9459,291.44,12,10.0,3497.28,3147.55,629.51
9460,396.29,9,0.0,3566.61,3566.61,713.32
9461,410.37,10,10.0,4103.7,3693.33,738.67
9462,156.0,2,20.0,312.0,249.6,49.92
9463,331.39,10,5.0,3313.9,3148.2,629.64
9464,243.99,11,10.0,2683.89,2415.5,483.1
9465,129.43,4,25.0,517.72,388.29,77.66
9466,468.03,11,15.0,5148.33,4376.08,875.22
9467,161.69,19,20.0,3072.11,2457.69,491.54
9468,21.23,10,20.0,212.3,169.84,33.97
9469,429.37,11,10.0,4723.07,4250.76,850.15
9470,460.52,13,25.0,5986.76,4490.07,898.01
9471,228.74,13,20.0,2973.62,2378.9,475.78
9472,85.19,5,5.0,425.95,404.65,80.93
9473,219.37,17,25.0,3729.29,2796.97,559.39
9474,470.98,3,25.0,1412.94,1059.7,211.94
9475,215.91,15,5.0,3238.65,3076.72,615.34
9476,55.64,9,15.0,500.76,425.65,85.13
9477,173.22,4,15.0,692.88,588.95,117.79
9478,35.81,8,25.0,286.48,214.86,42.97
9479,493.22,16,20.0,7891.52,6313.22,1262.64
9480,128.67,9,15.0,1158.03,984.33,196.87
9481,222.17,1,0.0,222.17,222.17,44.43
9482,268.43,7,25.0,1879.01,1409.26,281.85
9483,372.17,14,5.0,5210.38,4949.86,989.97
9484,404.01,11,20.0,4444.11,3555.29,711.06
9485,379.13,6,10.0,2274.78,2047.3,409.46
9486,215.48,16,5.0,3447.68,3275.3,655.06
9487,47.18,15,20.0,707.7,566.16,113.23
9488,485.48,2,15.0,970.96,825.32,165.06
9489,416.61,18,5.0,7498.98,7124.03,1424.81
9490,424.99,6,5.0,2549.94,2422.44,484.49
9491,164.38,4,20.0,657.52,526.02,105.2
9492,393.99,4,25.0,1575.96,1181.97,236.39
9493,231.94,17,0.0,3942.98,3942.98,788.6
9494,227.38,13,15.0,2955.94,2512.55,502.51
9495,194.31,13,10.0,2526.03,2273.43,454.69
9496,133.17,7,0.0,932.19,932.19,186.44
9497,87.51,9,25.0,787.59,590.69,118.14
9498,320.88,3,5.0,962.64,914.51,182.9
9499,222.36,7,0.0,1556.52,1556.52,311.3
9500,193.83,15,15.0,2907.45,2471.33,494.27
9501,260.8,17,15.0,4433.6,3768.56,753.71
9502,336.05,17,10.0,5712.85,5141.57,1028.31
9503,266.5,11,10.0,2931.5,2638.35,527.67
9504,483.07,13,5.0,6279.91,5965.91,1193.18
9505,48.92,10,20.0,489.2,391.36,78.27
9506,94.74,1,10.0,94.74,85.27,17.05
9507,253.67,13,0.0,3297.71,3297.71,659.54
9508,447.53,1,5.0,447.53,425.15,85.03
9509,86.56,11,5.0,952.16,904.55,180.91
9510,428.42,18,20.0,7711.56,6169.25,1233.85
9511,253.49,7,15.0,1774.43,1508.27,301.65
9512,397.3,8,5.0,3178.4,3019.48,603.9
9513,184.06,20,5.0,3681.2,3497.14,699.43
9514,127.2,1,25.0,127.2,95.4,19.08
9515,142.76,6,15.0,856.56,728.08,145.62
9516,462.51,18,5.0,8325.18,7908.92,1581.78
9517,435.84,11,10.0,4794.24,4314.82,862.96
9518,336.46,10,25.0,3364.6,2523.45,504.69
9519,217.65,16,10.0,3482.4,3134.16,626.83
9520,132.62,14,25.0,1856.68,1392.51,278.5
9521,407.99,6,20.0,2447.94,1958.35,391.67
9522,44.32,2,15.0,88.64,75.34,15.07
9523,219.4,18,0.0,3949.2,3949.2,789.84
9524,431.86,5,0.0,2159.3,2159.3,431.86
9525,284.22,19,10.0,5400.18,4860.16,972.03
9526,495.62,5,0.0,2478.1,2478.1,495.62
9527,413.18,18,20.0,7437.24,5949.79,1189.96
9528,337.13,12,5.0,4045.56,3843.28,768.66
9529,338.77,1,25.0,338.77,254.08,50.82
9530,449.55,5,15.0,2247.75,1910.59,382.12
9531,117.58,17,5.0,1998.86,1898.92,379.78
9532,303.62,7,15.0,2125.34,1806.54,361.31
9533,328.59,16,0.0,5257.44,5257.44,1051.49
9534,243.27,3,15.0,729.81,620.34,124.07
9535,101.84,8,20.0,814.72,651.78,130.36
9536,315.03,15,20.0,4725.45,3780.36,756.07
9537,20.64,11,25.0,227.04,170.28,34.06
9538,11.08,12,10.0,132.96,119.66,23.93
9539,22.25,6,15.0,133.5,113.47,22.7
9540,61.56,5,25.0,307.8,230.85,46.17
9541,84.2,7,20.0,589.4,471.52,94.3
9542,475.63,14,15.0,6658.82,5660.0,1132.0
9543,22.73,9,15.0,204.57,173.88,34.78
9544,412.16,14,15.0,5770.24,4904.7,980.94
9545,237.14,12,15.0,2845.68,2418.83,483.77
9546,298.4,3,0.0,895.2,895.2,179.04
9547,106.02,14,15.0,1484.28,1261.64,252.33
9548,134.84,19,25.0,2561.96,1921.47,384.29
9549,46.03,3,0.0,138.09,138.09,27.62
9550,387.5,5,5.0,1937.5,1840.62,368.12
9551,459.14,7,20.0,3213.98,2571.18,514.24
9552,493.58,15,10.0,7403.7,6663.33,1332.67
9553,127.87,4,0.0,511.48,511.48,102.3
9554,401.68,1,10.0,401.68,361.51,72.3
9555,96.27,6,25.0,577.62,433.22,86.64
9556,452.93,11,20.0,4982.23,3985.78,797.16
9557,259.51,13,0.0,3373.63,3373.63,674.73
9558,30.27,11,0.0,332.97,332.97,66.59
9559,193.35,9,0.0,1740.15,1740.15,348.03
9560,67.73,12,0.0,812.76,812.76,162.55
9561,232.57,14,5.0,3255.98,3093.18,618.64
9562,149.95,13,0.0,1949.35,1949.35,389.87
9563,77.6,15,20.0,1164.0,931.2,186.24
9564,313.43,16,5.0,5014.88,4764.14,952.83
9565,306.31,18,25.0,5513.58,4135.18,827.04
9566,379.54,5,5.0,1897.7,1802.82,360.56
9567,417.21,13,20.0,5423.73,4338.98,867.8
9568,276.49,7,25.0,1935.43,1451.57,290.31
9569,167.17,19,20.0,3176.23,2540.98,508.2
9570,396.35,1,10.0,396.35,356.72,71.34
9571,246.32,9,20.0,2216.88,1773.5,354.7
9572,472.85,14,20.0,6619.9,5295.92,1059.18
9573,174.3,18,5.0,3137.4,2980.53,596.11
9574,336.83,16,25.0,5389.28,4041.96,808.39
9575,165.26,9,5.0,1487.34,1412.97,282.59
9576,307.36,3,0.0,922.08,922.08,184.42
9577,172.11,13,10.0,2237.43,2013.69,402.74
9578,470.76,20,5.0,9415.2,8944.44,1788.89
9579,348.79,13,25.0,4534.27,3400.7,680.14
9580,449.5,8,25.0,3596.0,2697.0,539.4
9581,258.53,20,0.0,5170.6,5170.6,1034.12
9582,372.35,1,0.0,372.35,372.35,74.47
9583,487.26,13,0.0,6334.38,6334.38,1266.88
9584,428.84,12,15.0,5146.08,4374.17,874.83
9585,241.37,6,25.0,1448.22,1086.16,217.23
9586,245.51,20,10.0,4910.2,4419.18,883.84
9587,414.76,2,5.0,829.52,788.04,157.61
9588,97.12,3,25.0,291.36,218.52,43.7
9589,60.93,10,25.0,609.3,456.97,91.39
9590,498.33,8,10.0,3986.64,3587.98,717.6
9591,56.58,6,20.0,339.48,271.58,54.32
9592,97.69,3,25.0,293.07,219.8,43.96
9593,475.34,1,0.0,475.34,475.34,95.07
9594,25.05,9,15.0,225.45,191.63,38.33
9595,450.73,1,25.0,450.73,338.05,67.61
9596,401.33,12,20.0,4815.96,3852.77,770.55
9597,183.15,20,15.0,3663.0,3113.55,622.71
9598,343.4,7,15.0,2403.8,2043.23,408.65
9599,408.64,7,5.0,2860.48,2717.46,543.49
9600,431.86,18,25.0,7773.48,5830.11,1166.02
9601,458.83,3,25.0,1376.49,1032.37,206.47
9602,9.1,8,5.0,72.8,69.16,13.83
9603,200.17,13,15.0,2602.21,2211.88,442.38
9604,100.02,1,10.0,100.02,90.02,18.0
9605,468.93,20,25.0,9378.6,7033.95,1406.79
9606,497.42,2,5.0,994.84,945.1,189.02
9607,195.8,11,15.0,2153.8,1830.73,366.15
9608,196.08,12,0.0,2352.96,2352.96,470.59
9609,158.3,7,0.0,1108.1,1108.1,221.62
9610,128.24,17,10.0,2180.08,1962.07,392.41
9611,300.24,8,20.0,2401.92,1921.54,384.31
9612,401.82,15,15.0,6027.3,5123.2,1024.64
9613,72.0,16,25.0,1152.0,864.0,172.8
9614,298.97,14,0.0,4185.58,4185.58,837.12
9615,294.65,7,5.0,2062.55,1959.42,391.88
9616,467.35,15,0.0,7010.25,7010.25,1402.05
9617,182.73,2,10.0,365.46,328.91,65.78
9618,238.13,4,0.0,952.52,952.52,190.5
9619,150.64,16,0.0,2410.24,2410.24,482.05
9620,410.58,18,25.0,7390.44,5542.83,1108.57
9621,227.42,19,5.0,4320.98,4104.93,820.99
9622,115.33,4,0.0,461.32,461.32,92.26
9623,87.89,11,0.0,966.79,966.79,193.36
9624,316.56,11,0.0,3482.16,3482.16,696.43
9625,263.53,18,20.0,4743.54,3794.83,758.97
9626,493.62,6,15.0,2961.72,2517.46,503.49
9627,49.17,6,5.0,295.02,280.27,56.05
9628,100.13,14,5.0,1401.82,1331.73,266.35
9629,206.7,10,15.0,2067.0,1756.95,351.39
9630,309.43,2,20.0,618.86,495.09,99.02
9631,223.32,16,10.0,3573.12,3215.81,643.16
9632,446.19,14,0.0,6246.66,6246.66,1249.33
9633,449.34,5,5.0,2246.7,2134.36,426.87
9634,94.35,13,20.0,1226.55,981.24,196.25
9635,423.19,16,15.0,6771.04,5755.38,1151.08
9636,151.66,13,15.0,1971.58,1675.84,335.17
9637,498.97,18,20.0,8981.46,7185.17,1437.03
9638,292.18,7,10.0,2045.26,1840.73,368.15
9639,116.51,14,0.0,1631.14,1631.14,326.23
9640,81.24,12,20.0,974.88,779.9,155.98
9641,313.59,3,10.0,940.77,846.69,169.34
9642,95.84,9,10.0,862.56,776.3,155.26
9643,78.74,2,0.0,157.48,157.48,31.5
9644,370.74,11,10.0,4078.14,3670.33,734.07
9645,153.92,19,15.0,2924.48,2485.81,497.16
9646,45.45,10,20.0,454.5,363.6,72.72
9647,145.03,15,25.0,2175.45,1631.59,326.32
9648,129.27,11,0.0,1421.97,1421.97,284.39
9649,359.53,13,15.0,4673.89,3972.81,794.56
9650,472.65,9,15.0,4253.85,3615.77,723.15
9651,471.71,3,15.0,1415.13,1202.86,240.57
9652,170.86,6,15.0,1025.16,871.39,174.28
9653,95.74,2,0.0,191.48,191.48,38.3
9654,482.3,7,5.0,3376.1,3207.29,641.46
9655,366.6,16,25.0,5865.6,4399.2,879.84
9656,479.2,5,10.0,2396.0,2156.4,431.28
9657,330.36,17,20.0,5616.12,4492.9,898.58
9658,402.77,4,25.0,1611.08,1208.31,241.66
9659,199.31,15,15.0,2989.65,2541.2,508.24
9660,246.93,8,20.0,1975.44,1580.35,316.07
9661,170.25,12,15.0,2043.0,1736.55,347.31
9662,133.8,11,0.0,1471.8,1471.8,294.36
9663,372.39,15,25.0,5585.85,4189.39,837.88
9664,319.23,7,15.0,2234.61,1899.42,379.88
9665,46.88,5,10.0,234.4,210.96,42.19
9666,416.48,8,0.0,3331.84,3331.84,666.37
9667,312.34,17,5.0,5309.78,5044.29,1008.86
9668,86.73,17,10.0,1474.41,1326.97,265.39
9669,199.07,11,15.0,2189.77,1861.3,372.26
9670,27.3,11,0.0,300.3,300.3,60.06
9671,6.33,12,25.0,75.96,56.97,11.39
9672,234.87,20,25.0,4697.4,3523.05,704.61
9673,33.62,16,25.0,537.92,403.44,80.69
9674,334.53,4,20.0,1338.12,1070.5,214.1
9675,436.54,10,5.0,4365.4,4147.13,829.43
9676,211.38,11,25.0,2325.18,1743.88,348.78
9677,393.35,16,0.0,6293.6,6293.6,1258.72
9678,356.78,17,20.0,6065.26,4852.21,970.44
9679,352.77,10,15.0,3527.7,2998.54,599.71
9680,159.05,1,10.0,159.05,143.15,28.63
9681,435.84,11,0.0,4794.24,4794.24,958.85
9682,15.15,15,25.0,227.25,170.44,34.09
9683,97.76,5,5.0,488.8,464.36,92.87
9684,21.68,12,0.0,260.16,260.16,52.03
9685,407.38,18,15.0,7332.84,6232.91,1246.58
9686,215.57,14,10.0,3017.98,2716.18,543.24
9687,101.52,5,15.0,507.6,431.46,86.29
9688,430.51,4,5.0,1722.04,1635.94,327.19
9689,435.7,9,0.0,3921.3,3921.3,784.26
9690,259.48,15,20.0,3892.2,3113.76,622.75
9691,133.75,12,15.0,1605.0,1364.25,272.85
9692,278.03,6,15.0,1668.18,1417.95,283.59
9693,211.01,4,25.0,844.04,633.03,126.61
9694,168.6,13,15.0,2191.8,1863.03,372.61
