ID,Prix,Quantite,Remise
9078,454.13,18,25
9079,317.04,14,15
9080,73.56,12,5
9081,401.24,8,10
9082,137.62,3,25
9083,277.63,15,20
9084,127.25,3,20
9085,361.77,14,15
9086,276.46,12,25
9087,429.47,10,5
9088,262.32,12,5
9089,256.96,2,5
9090,427.85,10,5
9091,378.99,9,10
9092,433.08,14,20
9093,273.97,14,10
9094,210.17,8,20
9095,234.58,20,20
9096,103.24,13,10
9097,366.1,15,5
9098,71.83,12,25
9099,33.66,3,15
9100,19.43,4,0
9101,223.51,3,0
9102,434.44,3,20
9103,381.17,7,10
9104,469.46,17,20
9105,127.45,14,0
9106,412.39,15,15
9107,339.94,3,0
9108,238.89,12,15
9109,351.25,8,0
9110,467.17,6,0
9111,149.09,5,0
9112,46.22,11,25
9113,322.06,6,20
9114,184.37,5,10
9115,92.12,8,15
9116,76.8,12,5
9117,163.33,17,5
9118,7.09,20,15
9119,142.63,18,20
9120,297.54,7,0
9121,192.36,4,20
9122,151.91,20,0
9123,8.69,2,20
9124,491.82,11,25
9125,464.1,9,10
9126,231.98,8,0
9127,459.33,8,25
9128,181.11,8,10
9129,470.88,11,25
9130,293.91,9,15
9131,462.44,14,25
9132,134.98,13,5
9133,298.22,20,10
9134,70.46,3,5
9135,264.71,18,10
9136,158.91,17,15
9137,67.31,14,5
9138,248.84,18,5
9139,94.06,9,25
9140,489.32,10,0
9141,279.43,6,0
9142,285.41,5,5
9143,349.08,15,5
9144,303.56,10,10
9145,457.5,19,15
9146,216.5,16,25
9147,343.37,16,10
9148,155.1,11,15
9149,335.83,9,5
9150,391.05,7,25
9151,70.76,16,5
9152,240.3,6,25
9153,265.16,20,15
9154,186.47,20,25
9155,42.48,13,20
9156,112.53,13,20
9157,116.48,1,0
9158,345.99,20,25
9159,440.54,16,25
9160,112.19,1,20
9161,426.59,20,10
9162,358.34,13,5
9163,415.26,2,20
9164,473.24,5,20
9165,221.88,8,15
9166,325.33,7,5
9167,167.66,8,5
9168,24.6,8,5
9169,166.77,3,25
9170,455.62,12,15
9171,295.1,7,10
9172,397.54,4,5
9173,110.17,19,20
9174,126.64,20,10
9175,36.29,18,25
9176,231.57,2,20
9177,144.28,15,10
9178,281.65,11,15
9179,487.62,4,20
9180,162.77,3,15
9181,407.21,12,20
9182,391.87,18,5
9183,51.45,20,20
9184,112.9,17,10
9185,84.39,1,15
9186,204.01,9,20
9187,280.81,4,15
9188,36.24,16,20
9189,14.09,9,15
9190,329.5,8,15
9191,92.36,10,0
9192,15.8,15,20
9193,93.83,1,15
9194,7.95,19,25
9195,403.32,11,20
9196,382.08,6,5
9197,454.55,4,0
9198,207.68,4,5
9199,55.76,10,15
9200,310.89,18,10
9201,276.1,19,5
9202,308.76,18,10
9203,289.68,19,20
9204,34.61,7,25
9205,456.25,10,0
9206,489.16,20,20
9207,151.04,3,0
9208,54.6,15,0
9209,372.09,5,20
9210,407.11,10,25
9211,226.4,17,20
9212,450.56,11,20
9213,68.72,16,0
9214,148.21,4,15
9215,475.06,19,25
9216,463.51,17,25
9217,10.76,1,20
9218,267.58,11,15
9219,37.57,1,10
9220,57.36,18,15
9221,365.71,11,15
9222,17.76,8,5
9223,20.47,8,5
9224,406.58,16,10
9225,378.7,3,10
9226,24.65,13,5
9227,94.87,13,5
9228,97.5,8,20
9229,219.32,20,25
9230,432.41,10,0
9231,284.38,3,25
9232,17.18,16,0
9233,16.14,8,15
9234,408.93,8,25
9235,455.84,3,0
9236,269.14,11,20
9237,466.71,3,15
9238,360.35,1,10
9239,297.74,18,10
9240,416.62,2,10
9241,431.23,20,5
9242,340.6,4,25
9243,499.37,1,15
9244,352.04,15,15
9245,459.57,11,25
9246,245.87,15,15
9247,60.0,19,5
9248,284.19,18,0
9249,404.76,11,0
9250,379.94,17,20
9251,66.13,18,20
9252,397.68,9,5
9253,498.17,18,0
9254,114.98,7,25
9255,82.39,4,15
9256,101.28,14,5
9257,314.43,10,15
9258,119.91,9,15
9259,374.65,6,25
9260,132.29,19,15
9261,470.14,5,15
9262,493.07,2,10
9263,209.19,7,5
9264,304.03,10,5
9265,314.82,17,0
9266,435.05,15,15
9267,266.26,2,25
9268,223.65,4,5
9269,469.61,6,25
9270,80.03,10,10
9271,492.28,19,20
9272,377.37,20,25
9273,369.75,18,25
9274,190.78,1,20
9275,68.12,8,20
9276,388.41,11,25
9277,404.32,6,25
9278,110.86,13,25
9279,142.55,3,15
9280,317.93,12,20
9281,74.98,11,20
9282,13.96,14,5
9283,143.03,10,0
9284,327.83,9,20
9285,123.48,9,15
9286,307.73,13,25
9287,411.63,20,25
9288,289.8,14,20
9289,62.84,2,20
9290,441.94,19,10
9291,31.96,16,15
9292,218.57,3,25
9293,396.31,15,20
9294,189.31,17,10
9295,363.52,7,5
9296,484.22,2,0
9297,395.33,18,0
9298,44.62,6,5
9299,394.5,7,5
9300,381.7,18,20
9301,383.75,5,15
9302,417.03,1,15
9303,475.27,16,20
9304,268.11,20,20
9305,91.18,18,0
9306,493.77,15,10
9307,234.2,4,20
9308,130.82,14,0
9309,264.52,7,25
9310,234.24,8,10
9311,142.22,12,15
9312,306.86,17,20
9313,151.65,2,20
9314,315.98,12,10
9315,364.78,10,0
9316,284.47,3,10
9317,427.43,6,25
9318,95.07,5,20
9319,372.9,9,5
9320,147.69,4,15
9321,222.12,8,0
9322,424.51,17,15
9323,400.25,7,0
9324,117.63,1,0
9325,363.16,18,20
9326,455.67,6,5
9327,441.93,20,0
9328,116.62,12,15
9329,114.47,20,25
9330,241.57,5,20
9331,53.23,18,15
9332,223.78,12,15
9333,454.99,15,15
9334,115.11,15,10
9335,402.93,2,25
9336,18.49,17,25
9337,49.38,10,20
9338,24.3,7,0
9339,25.32,1,15
9340,21.22,12,20
9341,307.79,4,15
9342,144.75,9,15
9343,269.79,15,15
9344,472.71,14,10
9345,17.32,12,5
9346,390.36,3,10
9347,83.9,17,15
9348,355.82,9,5
9349,238.76,13,10
9350,255.42,3,20
9351,139.71,12,10
9352,425.15,1,5
9353,372.91,18,5
9354,225.67,17,5
9355,224.08,19,20
9356,448.76,4,10
9357,130.39,16,15
9358,381.82,15,25
9359,374.96,10,25
9360,332.23,10,25
9361,229.82,19,10
9362,132.72,7,10
9363,95.58,6,5
9364,33.18,8,10
9365,59.58,9,10
9366,147.39,4,0
9367,235.85,10,25
9368,106.77,13,10
9369,73.37,12,25
9370,18.88,11,25
9371,21.23,8,5
9372,432.88,14,10
9373,182.39,18,5
9374,461.03,5,25
9375,274.73,7,5
9376,494.53,15,5
9377,303.73,1,25
9378,370.3,7,0
9379,361.38,7,10
9380,100.2,11,0
9381,17.4,6,25
9382,316.04,17,5
9383,441.14,18,0
9384,340.91,18,5
9385,459.26,17,15
9386,466.75,6,5
9387,372.59,15,25
9388,66.52,6,15
9389,248.18,11,5
9390,331.39,11,25
9391,362.53,2,10
9392,343.16,6,0
9393,278.3,5,5
9394,411.16,18,10
9395,446.63,12,20
9396,186.96,13,5
9397,473.95,12,25
9398,269.78,9,25
9399,245.63,2,5
9400,30.34,15,0
9401,94.88,2,5
9402,389.43,11,0
9403,129.08,4,10
9404,488.15,12,5
9405,476.47,16,5
9406,382.94,4,25
9407,384.58,19,20
9408,6.42,6,5
9409,394.45,8,5
9410,135.84,8,0
9411,422.22,17,20
9412,343.1,2,25
9413,116.96,1,15
9414,205.32,7,5
9415,176.24,4,0
9416,311.84,5,25
9417,263.82,18,15
9418,215.32,8,25
9419,371.63,13,20
9420,347.02,10,25
9421,217.82,9,5
9422,42.31,5,20
9423,263.12,3,15
9424,15.42,12,10
9425,151.18,15,0
9426,396.65,18,5
9427,68.97,17,10
9428,244.74,13,25
9429,436.77,9,5
9430,14.76,8,0
9431,235.15,16,20
9432,65.75,3,15
9433,327.57,18,10
9434,75.59,9,5
9435,499.65,1,25
9436,7.13,20,0
9437,21.84,9,5
9438,433.39,20,10
9439,234.78,6,5
9440,83.47,17,5
9441,192.75,11,20
9442,234.48,9,0
9443,14.14,2,20
9444,198.55,2,15
9445,220.27,5,0
9446,126.85,7,10
9447,357.5,13,10
9448,297.22,5,15
9449,161.42,9,10
9450,343.82,2,20
9451,124.92,8,0
9452,37.4,5,20
9453,124.16,3,20
9454,426.04,20,0
9455,40.16,9,20
9456,368.57,3,10
9457,35.17,4,25
9458,439.72,5,20
9459,291.44,12,10
9460,396.29,9,0
9461,410.37,10,10
9462,156.0,2,20
9463,331.39,10,5
9464,243.99,11,10
9465,129.43,4,25
9466,468.03,11,15
9467,161.69,19,20
9468,21.23,10,20
9469,429.37,11,10
9470,460.52,13,25
9471,228.74,13,20
9472,85.19,5,5
9473,219.37,17,25
9474,470.98,3,25
9475,215.91,15,5
9476,55.64,9,15
9477,173.22,4,15
9478,35.81,8,25
9479,493.22,16,20
9480,128.67,9,15
9481,222.17,1,0
9482,268.43,7,25
9483,372.17,14,5
9484,404.01,11,20
9485,379.13,6,10
9486,215.48,16,5
9487,47.18,15,20
9488,485.48,2,15
9489,416.61,18,5
9490,424.99,6,5
9491,164.38,4,20
9492,393.99,4,25
9493,231.94,17,0
9494,227.38,13,15
9495,194.31,13,10
9496,133.17,7,0
9497,87.51,9,25
9498,320.88,3,5
9499,222.36,7,0
9500,193.83,15,15
9501,260.8,17,15
9502,336.05,17,10
9503,266.5,11,10
9504,483.07,13,5
9505,48.92,10,20
9506,94.74,1,10
9507,253.67,13,0
9508,447.53,1,5
9509,86.56,11,5
9510,428.42,18,20
9511,253.49,7,15
9512,397.3,8,5
9513,184.06,20,5
9514,127.2,1,25
9515,142.76,6,15
9516,462.51,18,5
9517,435.84,11,10
9518,336.46,10,25
9519,217.65,16,10
9520,132.62,14,25
9521,407.99,6,20
9522,44.32,2,15
9523,219.4,18,0
9524,431.86,5,0
9525,284.22,19,10
9526,495.62,5,0
9527,413.18,18,20
9528,337.13,12,5
9529,338.77,1,25
9530,449.55,5,15
9531,117.58,17,5
9532,303.62,7,15
9533,328.59,16,0
9534,243.27,3,15
9535,101.84,8,20
9536,315.03,15,20
9537,20.64,11,25
9538,11.08,12,10
9539,22.25,6,15
9540,61.56,5,25
9541,84.2,7,20
9542,475.63,14,15
9543,22.73,9,15
9544,412.16,14,15
9545,237.14,12,15
9546,298.4,3,0
9547,106.02,14,15
9548,134.84,19,25
9549,46.03,3,0
9550,387.5,5,5
9551,459.14,7,20
9552,493.58,15,10
9553,127.87,4,0
9554,401.68,1,10
9555,96.27,6,25
9556,452.93,11,20
9557,259.51,13,0
9558,30.27,11,0
9559,193.35,9,0
9560,67.73,12,0
9561,232.57,14,5
9562,149.95,13,0
9563,77.6,15,20
9564,313.43,16,5
9565,306.31,18,25
9566,379.54,5,5
9567,417.21,13,20
9568,276.49,7,25
9569,167.17,19,20
9570,396.35,1,10
9571,246.32,9,20
9572,472.85,14,20
9573,174.3,18,5
9574,336.83,16,25
9575,165.26,9,5
9576,307.36,3,0
9577,172.11,13,10
9578,470.76,20,5
9579,348.79,13,25
9580,449.5,8,25
9581,258.53,20,0
9582,372.35,1,0
9583,487.26,13,0
9584,428.84,12,15
9585,241.37,6,25
9586,245.51,20,10
9587,414.76,2,5
9588,97.12,3,25
9589,60.93,10,25
9590,498.33,8,10
9591,56.58,6,20
9592,97.69,3,25
9593,475.34,1,0
9594,25.05,9,15
9595,450.73,1,25
9596,401.33,12,20
9597,183.15,20,15
9598,343.4,7,15
9599,408.64,7,5
9600,431.86,18,25
9601,458.83,3,25
9602,9.1,8,5
9603,200.17,13,15
9604,100.02,1,10
9605,468.93,20,25
9606,497.42,2,5
9607,195.8,11,15
9608,196.08,12,0
9609,158.3,7,0
9610,128.24,17,10
9611,300.24,8,20
9612,401.82,15,15
9613,72.0,16,25
9614,298.97,14,0
9615,294.65,7,5
9616,467.35,15,0
9617,182.73,2,10
9618,238.13,4,0
9619,150.64,16,0
9620,410.58,18,25
9621,227.42,19,5
9622,115.33,4,0
9623,87.89,11,0
9624,316.56,11,0
9625,263.53,18,20
9626,493.62,6,15
9627,49.17,6,5
9628,100.13,14,5
9629,206.7,10,15
9630,309.43,2,20
9631,223.32,16,10
9632,446.19,14,0
9633,449.34,5,5
9634,94.35,13,20
9635,423.19,16,15
9636,151.66,13,15
9637,498.97,18,20
9638,292.18,7,10
9639,116.51,14,0
9640,81.24,12,20
9641,313.59,3,10
9642,95.84,9,10
9643,78.74,2,0
9644,370.74,11,10
9645,153.92,19,15
9646,45.45,10,20
9647,145.03,15,25
9648,129.27,11,0
9649,359.53,13,15
9650,472.65,9,15
9651,471.71,3,15
9652,170.86,6,15
9653,95.74,2,0
9654,482.3,7,5
9655,366.6,16,25
9656,479.2,5,10
9657,330.36,17,20
9658,402.77,4,25
9659,199.31,15,15
9660,246.93,8,20
9661,170.25,12,15
9662,133.8,11,0
9663,372.39,15,25
9664,319.23,7,15
9665,46.88,5,10
9666,416.48,8,0
9667,312.34,17,5
9668,86.73,17,10
9669,199.07,11,15
9670,27.3,11,0
9671,6.33,12,25
9672,234.87,20,25
9673,33.62,16,25
9674,334.53,4,20
9675,436.54,10,5
9676,211.38,11,25
9677,393.35,16,0
9678,356.78,17,20
9679,352.77,10,15
9680,159.05,1,10
9681,435.84,11,0
9682,15.15,15,25
9683,97.76,5,5
9684,21.68,12,0
9685,407.38,18,15
9686,215.57,14,10
9687,101.52,5,15
9688,430.51,4,5
9689,435.7,9,0
9690,259.48,15,20
9691,133.75,12,15
9692,278.03,6,15
9693,211.01,4,25
9694,168.6,13,15
9695,313.28,15,10
9696,456.26,16,0
9697,71.7,20,25
9698,79.01,13,25
9699,47.97,3,25
9700,112.54,6,20
9701,382.38,13,5
9702,274.18,8,15
9703,451.28,19,10
9704,117.91,19,10
9705,115.54,14,10
9706,56.66,14,0
9707,356.3,8,10
9708,214.18,16,25
9709,107.41,8,25
9710,399.72,20,5
9711,342.43,6,5
9712,423.19,15,10
9713,171.78,5,10
9714,141.3,13,5
9715,299.33,6,15
9716,83.2,11,15
9717,14.03,4,25
9718,111.38,20,5
9719,282.79,4,10
9720,409.14,19,20
9721,143.2,5,20
9722,280.58,16,5
9723,46.45,18,20
9724,419.08,2,5
9725,351.11,10,15
9726,397.65,7,10
9727,20.23,20,15
9728,8.4,19,15
9729,221.83,13,5
9730,30.62,15,10
9731,191.66,20,15
9732,403.12,2,5
9733,426.27,11,10
9734,165.32,6,10
9735,220.91,6,15
9736,395.41,17,25
9737,31.02,4,0
9738,378.45,10,10
9739,247.31,10,0
9740,121.88,13,20
9741,315.54,14,20
9742,415.01,3,5
9743,228.79,15,15
9744,251.29,6,20
9745,83.63,2,15
9746,397.97,14,10
9747,204.13,6,5
9748,5.12,17,25
9749,95.67,6,25
9750,440.37,18,10
9751,58.18,1,25
9752,300.3,20,25
9753,452.21,2,15
9754,458.65,18,10
9755,62.87,12,0
9756,339.25,4,15
9757,351.61,8,0
9758,261.18,10,25
9759,373.62,15,20
9760,424.89,10,15
9761,224.38,15,10
9762,200.53,20,5
9763,149.33,8,10
9764,411.07,7,25
9765,22.75,8,10
9766,450.51,17,10
9767,385.27,20,5
9768,340.03,15,10
9769,94.65,17,20
9770,434.62,15,25
9771,39.66,19,15
9772,269.93,6,10
9773,69.6,1,15
9774,91.97,15,20
9775,87.15,5,10
9776,389.32,7,20
9777,371.46,18,0
9778,358.9,8,5
9779,9.9,19,15
9780,450.41,4,25
9781,125.9,10,0
9782,426.94,18,10
9783,425.27,4,15
9784,308.68,4,20
9785,315.69,3,15
9786,351.74,10,15
9787,404.75,14,5
9788,157.26,12,15
9789,485.99,13,10
9790,14.5,19,5
9791,436.75,13,5
9792,9.82,9,15
9793,188.65,4,25
9794,448.19,5,15
9795,56.52,13,5
9796,40.55,4,5
9797,468.3,6,10
9798,238.61,9,15
9799,156.8,13,10
9800,274.75,2,15
9801,370.36,7,5
9802,161.58,6,25
9803,359.49,6,5
9804,391.23,5,20
9805,290.7,4,25
9806,160.44,16,20
9807,98.84,7,0
9808,362.68,20,10
9809,329.83,3,25
9810,251.61,6,0
9811,309.88,15,10
9812,433.9,19,10
9813,116.4,14,0
9814,468.43,14,5
9815,431.03,7,25
9816,449.41,1,25
9817,199.23,8,5
9818,98.53,1,5
9819,171.51,4,15
9820,352.26,1,0
9821,470.28,17,5
9822,93.39,6,25
9823,331.68,17,15
9824,373.1,19,10
9825,229.69,12,0
9826,361.08,7,0
9827,471.12,1,15
9828,126.04,8,0
9829,398.75,13,15
9830,435.14,15,15
9831,253.02,12,25
9832,293.19,4,25
9833,119.26,10,15
9834,113.81,16,20
9835,140.22,16,25
9836,361.29,17,0
9837,52.18,1,10
9838,167.81,17,25
9839,43.22,2,5
9840,30.79,1,15
9841,85.34,11,15
9842,133.84,5,5
9843,479.78,20,5
9844,248.59,15,20
9845,432.15,16,0
9846,339.84,10,15
9847,20.76,2,0
9848,312.0,6,5
9849,334.18,8,25
9850,434.42,14,10
9851,114.41,1,20
9852,137.96,12,20
9853,314.96,1,20
9854,480.57,7,15
9855,376.01,9,5
9856,173.36,15,10
9857,314.6,2,15
9858,477.15,7,0
9859,318.91,2,0
9860,78.96,11,5
9861,220.64,5,0
9862,446.69,5,25
9863,179.88,18,10
9864,278.62,11,0
9865,380.3,3,15
9866,274.7,12,25
9867,237.92,2,20
9868,368.93,17,25
9869,176.49,3,10
9870,255.98,9,25
9871,214.43,20,25
9872,64.05,2,5
9873,107.71,13,15
9874,100.27,9,5
9875,397.03,3,0
9876,284.67,7,20
9877,15.02,18,10
9878,206.05,1,10
9879,92.28,12,20
9880,332.94,18,10
9881,340.49,13,10
9882,239.44,9,15
9883,238.79,17,25
9884,171.61,14,25
9885,207.14,15,10
9886,204.02,1,20
9887,199.9,5,0
9888,491.13,18,15
9889,221.55,3,0
9890,280.64,14,20
9891,53.69,18,25
9892,147.78,2,25
9893,206.14,6,10
9894,9.89,13,15
9895,410.84,17,5
9896,303.88,7,0
9897,402.98,11,20
9898,9.39,9,20
9899,61.32,8,10
9900,420.67,11,25
9901,336.62,3,5
9902,177.1,13,15
9903,344.05,7,25
9904,363.98,20,0
9905,464.79,13,20
9906,428.51,3,10
9907,362.39,11,20
9908,243.41,1,25
9909,280.57,11,0
9910,221.86,1,15
9911,77.74,7,15
9912,167.5,6,10
9913,38.82,14,15
9914,351.66,7,0
9915,9.01,13,25
9916,451.62,4,20
9917,85.78,1,10
9918,304.52,11,10
9919,438.31,2,25
9920,475.7,8,25
9921,147.19,20,20
9922,123.23,8,20
9923,415.68,7,15
9924,308.72,4,20
9925,238.2,15,10
9926,234.89,5,10
9927,256.19,6,15
9928,446.45,8,15
9929,400.45,4,20
9930,349.31,5,5
9931,481.03,10,10
9932,384.12,5,20
9933,491.15,11,20
9934,216.35,14,15
9935,426.94,18,15
9936,386.38,5,15
9937,404.72,1,20
9938,155.42,19,10
9939,225.99,1,0
9940,264.73,1,5
9941,47.94,6,15
9942,104.03,13,25
9943,40.68,15,25
9944,79.55,17,20
9945,332.01,2,20
9946,310.48,7,10
9947,332.93,12,25
9948,171.46,10,5
9949,378.0,14,25
9950,167.74,13,10
9951,299.8,14,15
9952,222.16,18,20
9953,177.86,10,0
9954,228.75,15,0
9955,154.45,18,10
9956,498.62,14,5
9957,259.95,11,20
9958,382.77,16,5
9959,476.56,2,20
9960,76.08,7,15
9961,490.19,10,25
9962,457.88,20,0
9963,339.74,10,5
9964,243.73,18,0
9965,438.57,15,0
9966,297.38,20,5
9967,130.27,15,25
9968,424.0,6,25
9969,362.18,4,25
9970,195.31,7,25
9971,122.45,4,10
9972,438.15,1,20
9973,218.22,7,0
9974,44.02,14,5
9975,71.78,6,20
9976,345.14,7,20
9977,49.76,8,20
9978,38.64,2,10
9979,151.21,17,5
9980,394.28,18,25
9981,249.0,2,20
9982,470.68,19,15
9983,42.76,20,15
9984,271.23,16,0
9985,370.1,6,20
9986,97.33,2,5
9987,286.69,9,0
9988,171.12,3,15
9989,484.27,2,0
9990,55.25,2,5
9991,37.17,11,0
9992,418.77,10,0
9993,175.56,9,15
9994,135.55,6,10
9995,479.16,15,0
9996,251.07,10,10
9997,76.26,5,5
9998,126.54,8,10
9999,395.15,12,20
10000,88.58,3,15
10001,491.03,2,20
10002,295.08,1,0
10003,301.71,20,5
10004,129.62,20,5
10005,156.43,9,0
10006,386.12,15,20
10007,400.53,18,5
10008,69.53,9,20
10009,336.72,11,15
10010,219.18,4,0
10011,324.69,4,10
10012,209.16,17,5
10013,384.29,19,5
10014,479.51,10,25
10015,79.58,4,25
10016,285.15,10,5
10017,204.24,5,25
10018,354.49,11,25
10019,130.94,19,5
10020,34.68,15,0
10021,24.96,13,10
10022,128.07,9,20
10023,439.24,14,10
10024,112.39,15,0
10025,41.33,1,20
10026,72.4,2,10
10027,194.36,5,15
10028,24.62,18,15
10029,187.95,16,20
10030,118.36,15,20
10031,202.43,20,10
10032,112.14,7,0
10033,254.95,10,20
10034,154.19,3,25
10035,12.29,5,0
10036,295.55,3,10
10037,328.4,3,15
10038,224.32,19,10
10039,318.97,10,5
10040,6.08,6,15
10041,400.3,8,15
10042,325.13,12,10
10043,488.42,5,20
10044,477.45,15,0
10045,343.36,7,5
10046,483.51,19,25
10047,256.25,6,15
10048,368.03,18,20
10049,320.62,19,20
10050,43.04,15,10
10051,347.03,6,25
10052,31.82,16,10
10053,46.57,20,20
10054,95.79,16,10
10055,394.41,20,15
10056,66.09,7,0
10057,469.31,8,15
10058,463.66,11,5
10059,265.3,17,5
10060,160.59,4,25
10061,355.76,6,15
10062,456.77,2,0
10063,236.49,13,20
10064,215.69,15,15
10065,350.31,3,25
10066,316.01,11,0
10067,259.35,6,15
10068,22.9,5,20
10069,447.3,7,10
10070,394.48,15,0
10071,188.13,19,0
10072,61.69,18,10
10073,403.64,16,20
10074,322.2,18,20
10075,323.0,8,10
10076,242.26,11,25
10077,479.11,4,25
10078,407.67,4,25
10079,160.16,19,10
10080,444.85,9,0
10081,314.36,18,25
10082,62.61,5,20
10083,494.96,15,0
10084,127.27,13,10
10085,148.8,20,0
10086,102.97,11,15
10087,53.05,14,15
10088,251.76,14,20
10089,334.3,15,10
10090,315.16,10,25
10091,297.02,18,15
10092,191.37,9,20
10093,94.11,9,5
10094,298.37,13,10
10095,467.11,9,10
10096,353.95,8,15
10097,386.84,7,25
10098,291.86,18,10
10099,150.09,13,25
10100,250.34,18,10
